"","Point.Forecast","Lo.51","Hi.51"
"429",2272.10415620233,-289.585659411953,4833.79397181661
"430",2272.10415620233,-295.807735947538,4840.0160483522
"431",2272.10415620233,-302.036703815752,4846.24501622041
"432",2272.10415620233,-308.272590504401,4852.48090290906
"433",2272.10415620233,-314.515423453969,4858.72373585863
"434",2272.10415620233,-320.765230058419,4864.97354246308
"435",2272.10415620233,-327.022037665979,4871.23035007064
"436",2272.10415620233,-333.285873579927,4877.49418598459
"437",2272.10415620233,-339.556765059362,4883.76507746402
"438",2272.10415620233,-345.834739319967,4890.04305172463
"439",2272.10415620233,-352.119823534766,4896.32813593942
"440",2272.10415620233,-358.412044834866,4902.62035723952
"441",2272.10415620233,-364.711430310198,4908.91974271486
"442",2272.10415620233,-371.018007010249,4915.22631941491
"443",2272.10415620233,-377.33180194478,4921.54011434944
"444",2272.10415620233,-383.652842084541,4927.8611544892
"445",2272.10415620233,-389.981154361977,4934.18946676663
"446",2272.10415620233,-396.316765671927,4940.52507807659
"447",2272.10415620233,-402.659702872315,4946.86801527697
"448",2272.10415620233,-409.009992784829,4953.21830518949
"449",2272.10415620233,-415.367662195602,4959.57597460026
"450",2272.10415620233,-421.732737855876,4965.94105026054
"451",2272.10415620233,-428.105246482667,4972.31355888733
"452",2272.10415620233,-434.485214759417,4978.69352716408
"453",2272.10415620233,-440.872669336638,4985.0809817413
"454",2272.10415620233,-447.267636832559,4991.47594923722
"455",2272.10415620233,-453.670143833755,4997.87845623841
"456",2272.10415620233,-460.08021689577,5004.28852930043
"457",2272.10415620233,-466.497882543748,5010.70619494841
"458",2272.10415620233,-472.923167273035,5017.13147967769
"459",2272.10415620233,-479.356097549794,5023.56440995445
"460",2272.10415620233,-485.796699811601,5030.00501221626
"461",2272.10415620233,-492.245000468043,5036.4533128727
"462",2272.10415620233,-498.701025901305,5042.90933830596
"463",2272.10415620233,-505.164802466753,5049.37311487141
"464",2272.10415620233,-511.63635649351,5055.84466889817
"465",2272.10415620233,-518.115714285025,5062.32402668968
"466",2272.10415620233,-524.602902119644,5068.8112145243
"467",2272.10415620233,-531.097946251159,5075.30625865582
"468",2272.10415620233,-537.600872909372,5081.80918531403
"469",2272.10415620233,-544.111708300635,5088.32002070529
"470",2272.10415620233,-550.630478608399,5094.83879101306
"471",2272.10415620233,-557.157209993743,5101.3655223984
"472",2272.10415620233,-563.691928595916,5107.90024100057
"473",2272.10415620233,-570.234660532852,5114.44297293751
"474",2272.10415620233,-576.785431901701,5120.99374430636
"475",2272.10415620233,-583.344268779339,5127.552581184
"476",2272.10415620233,-589.911197222884,5134.11950962754
"477",2272.10415620233,-596.486243270197,5140.69455567486
"478",2272.10415620233,-603.069432940387,5147.27774534505
"479",2272.10415620233,-609.660792234306,5153.86910463896
"480",2272.10415620233,-616.260347135041,5160.4686595397
"481",2272.10415620233,-622.868123608402,5167.07643601306
"482",2272.10415620233,-629.4841476034,5173.69246000806
"483",2272.10415620233,-636.108445052733,5180.31675745739
"484",2272.10415620233,-642.741041873248,5186.94935427791
"485",2272.10415620233,-649.381963966422,5193.59027637108
"486",2272.10415620233,-656.031237218816,5200.23954962347
"487",2272.10415620233,-662.688887502542,5206.8971999072
"488",2272.10415620233,-669.354940675716,5213.56325308037
"489",2272.10415620233,-676.029422582908,5220.23773498757
"490",2272.10415620233,-682.712359055593,5226.92067146025
"491",2272.10415620233,-689.403775912594,5233.61208831725
"492",2272.10415620233,-696.103698960516,5240.31201136517
"493",2272.10415620233,-702.812153994188,5247.02046639885
"494",2272.10415620233,-709.529166797091,5253.73747920175
"495",2272.10415620233,-716.254763141784,5260.46307554644
"496",2272.10415620233,-722.988968790332,5267.19728119499
"497",2272.10415620233,-729.731809494723,5273.94012189938
"498",2272.10415620233,-736.483310997283,5280.69162340194
"499",2272.10415620233,-743.24349903109,5287.45181143575
"500",2272.10415620233,-750.012399320385,5294.22071172504
"501",2272.10415620233,-756.79003758097,5300.99834998563
"502",2272.10415620233,-763.576439520621,5307.78475192528
"503",2272.10415620233,-770.371630839472,5314.57994324413
"504",2272.10415620233,-777.175637230423,5321.38394963508
"505",2272.10415620233,-783.988484379522,5328.19679678418
"506",2272.10415620233,-790.810197966357,5335.01851037102
"507",2272.10415620233,-797.640803664443,5341.8491160691
"508",2272.10415620233,-804.480327141595,5348.68863954625
"509",2272.10415620233,-811.328794060315,5355.53710646497
"510",2272.10415620233,-818.186230078162,5362.39454248282
"511",2272.10415620233,-825.052660848126,5369.26097325278
"512",2272.10415620233,-831.928112018992,5376.13642442365
"513",2272.10415620233,-838.812609235715,5383.02092164037
"514",2272.10415620233,-845.70617813977,5389.91449054443
"515",2272.10415620233,-852.608844369524,5396.81715677418
"516",2272.10415620233,-859.520633560584,5403.72894596524
"517",2272.10415620233,-866.441571346153,5410.64988375081
"518",2272.10415620233,-873.371683357384,5417.57999576204
"519",2272.10415620233,-880.310995223721,5424.51930762838
"520",2272.10415620233,-887.259532573252,5431.46784497791
"521",2272.10415620233,-894.217321033047,5438.42563343771
"522",2272.10415620233,-901.184386229498,5445.39269863416
"523",2272.10415620233,-908.160753788656,5452.36906619331
"524",2272.10415620233,-915.146449336567,5459.35476174123
"525",2272.10415620233,-922.141498499601,5466.34981090426
"526",2272.10415620233,-929.145926904783,5473.35423930944
"527",2272.10415620233,-936.15976018012,5480.36807258478
"528",2272.10415620233,-943.183023954922,5487.39133635958
"529",2272.10415620233,-950.215743860127,5494.42405626478
"530",2272.10415620233,-957.257945528616,5501.46625793327
"531",2272.10415620233,-964.309654595537,5508.5179670002
"532",2272.10415620233,-971.370896698609,5515.57920910327
"533",2272.10415620233,-978.44169747844,5522.6500098831
"534",2272.10415620233,-985.522082578839,5529.7303949835
"535",2272.10415620233,-992.612077647114,5536.82039005177
"536",2272.10415620233,-999.711708334387,5543.92002073905
"537",2272.10415620233,-1006.82100029589,5551.02931270055
"538",2272.10415620233,-1013.93997919126,5558.14829159592
"539",2272.10415620233,-1021.06867068487,5565.27698308953
"540",2272.10415620233,-1028.20710044606,5572.41541285072
"541",2272.10415620233,-1035.3552941495,5579.56360655416
"542",2272.10415620233,-1042.51327747545,5586.72158988011
"543",2272.10415620233,-1049.68107611003,5593.88938851469
"544",2272.10415620233,-1056.85871574555,5601.06702815021
"545",2272.10415620233,-1064.04622208077,5608.25453448543
"546",2272.10415620233,-1071.24362082118,5615.45193322584
"547",2272.10415620233,-1078.4509376793,5622.65925008396
"548",2272.10415620233,-1085.66819837493,5629.87651077959
"549",2272.10415620233,-1092.89542863548,5637.10374104014
"550",2272.10415620233,-1100.13265419618,5644.34096660084
"551",2272.10415620233,-1107.37990080039,5651.58821320505
"552",2272.10415620233,-1114.63719419989,5658.84550660455
"553",2272.10415620233,-1121.9045601551,5666.11287255976
"554",2272.10415620233,-1129.18202443539,5673.39033684005
"555",2272.10415620233,-1136.46961281933,5680.67792522398
"556",2272.10415620233,-1143.76735109495,5687.97566349961
"557",2272.10415620233,-1151.07526506002,5695.28357746468
"558",2272.10415620233,-1158.3933805223,5702.60169292696
"559",2272.10415620233,-1165.72172329978,5709.93003570444
"560",2272.10415620233,-1173.06031922098,5717.26863162564
"561",2272.10415620233,-1180.40919412518,5724.61750652984
"562",2272.10415620233,-1187.76837386266,5731.97668626732
"563",2272.10415620233,-1195.13788429499,5739.34619669965
"564",2272.10415620233,-1202.51775129524,5746.7260636999
"565",2272.10415620233,-1209.90800074828,5754.11631315294
"566",2272.10415620233,-1217.30865855097,5761.51697095563
"567",2272.10415620233,-1224.71975061246,5768.92806301711
"568",2272.10415620233,-1232.14130285437,5776.34961525903
"569",2272.10415620233,-1239.57334121111,5783.78165361577
"570",2272.10415620233,-1247.01589163008,5791.22420403474
"571",2272.10415620233,-1254.4689800719,5798.67729247656
"572",2272.10415620233,-1261.93263251066,5806.14094491532
"573",2272.10415620233,-1269.40687493417,5813.61518733883
"574",2272.10415620233,-1276.8917333442,5821.10004574886
"575",2272.10415620233,-1284.38723375667,5828.59554616133
"576",2272.10415620233,-1291.89340220193,5836.10171460659
"577",2272.10415620233,-1299.41026472498,5843.61857712964
"578",2272.10415620233,-1306.93784738569,5851.14615979035
"579",2272.10415620233,-1314.47617625903,5858.68448866369
"580",2272.10415620233,-1322.0252774353,5866.23358983996
"581",2272.10415620233,-1329.58517702038,5873.79348942504
"582",2272.10415620233,-1337.1559011359,5881.36421354056
"583",2272.10415620233,-1344.73747591952,5888.94578832418
"584",2272.10415620233,-1352.32992752512,5896.53823992978
"585",2272.10415620233,-1359.93328212304,5904.1415945277
"586",2272.10415620233,-1367.54756590028,5911.75587830494
"587",2272.10415620233,-1375.17280506073,5919.38111746539
"588",2272.10415620233,-1382.80902582539,5927.01733823004
"589",2272.10415620233,-1390.45625443257,5934.66456683723
"590",2272.10415620233,-1398.11451713814,5942.3228295428
"591",2272.10415620233,-1405.78384021571,5949.99215262037
"592",2272.10415620233,-1413.46424995685,5957.6725623615
"593",2272.10415620233,-1421.1557726713,5965.36408507596
"594",2272.10415620233,-1428.85843468721,5973.06674709187
"595",2272.10415620233,-1436.5722623513,5980.78057475596
"596",2272.10415620233,-1444.29728202912,5988.50559443378
"597",2272.10415620233,-1452.0335201052,5996.24183250985
"598",2272.10415620233,-1459.7810029833,6003.98931538796
"599",2272.10415620233,-1467.53975708662,6011.74806949127
"600",2272.10415620233,-1475.30980885795,6019.51812126261
"601",2272.10415620233,-1483.09118475995,6027.29949716461
"602",2272.10415620233,-1490.88391127528,6035.09222367994
"603",2272.10415620233,-1498.68801490684,6042.8963273115
"604",2272.10415620233,-1506.50352217796,6050.71183458262
"605",2272.10415620233,-1514.33045963261,6058.53877203727
"606",2272.10415620233,-1522.16885383557,6066.37716624023
"607",2272.10415620233,-1530.01873137267,6074.22704377733
"608",2272.10415620233,-1537.88011885093,6082.08843125559
"609",2272.10415620233,-1545.75304289882,6089.96135530348
"610",2272.10415620233,-1553.6375301664,6097.84584257105
"611",2272.10415620233,-1561.53360732552,6105.74191973018
"612",2272.10415620233,-1569.44130107006,6113.64961347472
"613",2272.10415620233,-1577.36063811606,6121.56895052072
"614",2272.10415620233,-1585.29164520195,6129.49995760661
"615",2272.10415620233,-1593.23434908873,6137.44266149338
"616",2272.10415620233,-1601.18877656013,6145.39708896479
"617",2272.10415620233,-1609.15495442285,6153.36326682751
"618",2272.10415620233,-1617.13290950673,6161.34122191138
"619",2272.10415620233,-1625.12266866488,6169.33098106954
"620",2272.10415620233,-1633.12425877396,6177.33257117862
"621",2272.10415620233,-1641.1377067343,6185.34601913896
"622",2272.10415620233,-1649.16303947009,6193.37135187475
"623",2272.10415620233,-1657.20028392958,6201.40859633424
"624",2272.10415620233,-1665.24946708527,6209.45777948992
"625",2272.10415620233,-1673.31061593404,6217.5189283387
"626",2272.10415620233,-1681.38375749741,6225.59206990207
"627",2272.10415620233,-1689.46891882165,6233.67723122631
"628",2272.10415620233,-1697.56612697799,6241.77443938265
"629",2272.10415620233,-1705.67540906281,6249.88372146747
"630",2272.10415620233,-1713.79679219777,6258.00510460243
"631",2272.10415620233,-1721.93030353006,6266.13861593471
"632",2272.10415620233,-1730.07597023249,6274.28428263715
"633",2272.10415620233,-1738.23381950375,6282.4421319084
"634",2272.10415620233,-1746.40387856852,6290.61219097318
"635",2272.10415620233,-1754.58617467767,6298.79448708233
"636",2272.10415620233,-1762.78073510846,6306.98904751312
"637",2272.10415620233,-1770.98758716465,6315.19589956931
"638",2272.10415620233,-1779.20675817672,6323.41507058138
"639",2272.10415620233,-1787.43827550203,6331.64658790669
"640",2272.10415620233,-1795.682166525,6339.89047892966
"641",2272.10415620233,-1803.93845865724,6348.1467710619
"642",2272.10415620233,-1812.20717933778,6356.41549174243
"643",2272.10415620233,-1820.48835603318,6364.69666843784
"644",2272.10415620233,-1828.78201623775,6372.9903286424
"645",2272.10415620233,-1837.08818747367,6381.29649987833
"646",2272.10415620233,-1845.4068972912,6389.61520969586
"647",2272.10415620233,-1853.73817326881,6397.94648567347
"648",2272.10415620233,-1862.08204301338,6406.29035541803
"649",2272.10415620233,-1870.43853416032,6414.64684656498
"650",2272.10415620233,-1878.80767437379,6423.01598677845
"651",2272.10415620233,-1887.18949134681,6431.39780375147
"652",2272.10415620233,-1895.58401280148,6439.79232520614
"653",2272.10415620233,-1903.99126648908,6448.19957889373
"654",2272.10415620233,-1912.41128019028,6456.61959259494
"655",2272.10415620233,-1920.84408171529,6465.05239411994
"656",2272.10415620233,-1929.289698904,6473.49801130866
"657",2272.10415620233,-1937.74815962618,6481.95647203084
"658",2272.10415620233,-1946.2194917816,6490.42780418626
"659",2272.10415620233,-1954.70372330023,6498.91203570489
"660",2272.10415620233,-1963.20088214234,6507.409194547
"661",2272.10415620233,-1971.71099629874,6515.9193087034
"662",2272.10415620233,-1980.23409379086,6524.44240619552
"663",2272.10415620233,-1988.77020267096,6532.97851507562
"664",2272.10415620233,-1997.31935102226,6541.52766342692
"665",2272.10415620233,-2005.88156695911,6550.08987936377
"666",2272.10415620233,-2014.45687862713,6558.66519103179
"667",2272.10415620233,-2023.04531420341,6567.25362660807
"668",2272.10415620233,-2031.64690189659,6575.85521430125
"669",2272.10415620233,-2040.26166994709,6584.46998235175
"670",2272.10415620233,-2048.88964662722,6593.09795903187
"671",2272.10415620233,-2057.53086024134,6601.739172646
"672",2272.10415620233,-2066.18533912603,6610.39365153069
"673",2272.10415620233,-2074.85311165023,6619.06142405489
"674",2272.10415620233,-2083.5342062154,6627.74251862006
"675",2272.10415620233,-2092.22865125566,6636.43696366032
"676",2272.10415620233,-2100.93647523795,6645.14478764261
"677",2272.10415620233,-2109.65770666218,6653.86601906684
"678",2272.10415620233,-2118.3923740614,6662.60068646605
"679",2272.10415620233,-2127.1405060019,6671.34881840655
"680",2272.10415620233,-2135.90213108341,6680.11044348807
"681",2272.10415620233,-2144.67727793925,6688.88559034391
"682",2272.10415620233,-2153.46597523644,6697.6742876411
"683",2272.10415620233,-2162.26825167587,6706.47656408053
"684",2272.10415620233,-2171.08413599246,6715.29244839712
"685",2272.10415620233,-2179.9136569553,6724.12196935995
"686",2272.10415620233,-2188.75684336778,6732.96515577243
"687",2272.10415620233,-2197.61372406777,6741.82203647243
"688",2272.10415620233,-2206.48432792774,6750.6926403324
"689",2272.10415620233,-2215.36868385494,6759.5769962596
"690",2272.10415620233,-2224.26682079149,6768.47513319615
"691",2272.10415620233,-2233.17876771459,6777.38708011925
"692",2272.10415620233,-2242.10455363662,6786.31286604128
"693",2272.10415620233,-2251.0442076053,6795.25252000996
"694",2272.10415620233,-2259.99775870386,6804.20607110852
"695",2272.10415620233,-2268.96523605113,6813.17354845579
"696",2272.10415620233,-2277.94666880174,6822.1549812064
"697",2272.10415620233,-2286.94208614624,6831.1503985509
"698",2272.10415620233,-2295.95151731122,6840.15982971588
"699",2272.10415620233,-2304.97499155951,6849.18330396417
"700",2272.10415620233,-2314.01253819028,6858.22085059494
"701",2272.10415620233,-2323.06418653919,6867.27249894385
"702",2272.10415620233,-2332.12996597854,6876.3382783832
"703",2272.10415620233,-2341.20990591741,6885.41821832207
"704",2272.10415620233,-2350.3040358018,6894.51234820646
"705",2272.10415620233,-2359.41238511478,6903.62069751944
"706",2272.10415620233,-2368.53498337662,6912.74329578128
"707",2272.10415620233,-2377.67186014495,6921.88017254961
"708",2272.10415620233,-2386.82304501486,6931.03135741952
"709",2272.10415620233,-2395.9885676191,6940.19688002375
"710",2272.10415620233,-2405.16845762816,6949.37677003282
"711",2272.10415620233,-2414.36274475047,6958.57105715513
"712",2272.10415620233,-2423.57145873249,6967.77977113715
"713",2272.10415620233,-2432.79462935887,6977.00294176353
"714",2272.10415620233,-2442.03228645259,6986.24059885725
"715",2272.10415620233,-2451.28445987511,6995.49277227977
"716",2272.10415620233,-2460.55117952649,7004.75949193115
"717",2272.10415620233,-2469.83247534552,7014.04078775018
"718",2272.10415620233,-2479.12837730989,7023.33668971455
"719",2272.10415620233,-2488.43891543633,7032.64722784099
"720",2272.10415620233,-2497.76411978069,7041.97243218535
"721",2272.10415620233,-2507.10402043815,7051.31233284281
"722",2272.10415620233,-2516.45864754333,7060.66695994799
"723",2272.10415620233,-2525.82803127039,7070.03634367505
"724",2272.10415620233,-2535.21220183324,7079.4205142379
"725",2272.10415620233,-2544.61118948562,7088.81950189028
"726",2272.10415620233,-2554.02502452126,7098.23333692591
"727",2272.10415620233,-2563.45373727399,7107.66204967865
"728",2272.10415620233,-2572.89735811794,7117.1056705226
"729",2272.10415620233,-2582.3559174676,7126.56422987226
"730",2272.10415620233,-2591.82944577801,7136.03775818267
"731",2272.10415620233,-2601.31797354487,7145.52628594953
"732",2272.10415620233,-2610.82153130467,7155.02984370933
"733",2272.10415620233,-2620.34014963486,7164.54846203952
"734",2272.10415620233,-2629.87385915395,7174.08217155861
"735",2272.10415620233,-2639.42269052167,7183.63100292632
"736",2272.10415620233,-2648.98667443906,7193.19498684372
"737",2272.10415620233,-2658.56584164869,7202.77415405335
"738",2272.10415620233,-2668.1602229347,7212.36853533936
"739",2272.10415620233,-2677.76984912299,7221.97816152765
"740",2272.10415620233,-2687.39475108135,7231.60306348601
"741",2272.10415620233,-2697.03495971958,7241.24327212424
"742",2272.10415620233,-2706.69050598963,7250.89881839428
"743",2272.10415620233,-2716.36142088572,7260.56973329038
"744",2272.10415620233,-2726.04773544451,7270.25604784917
"745",2272.10415620233,-2735.7494807452,7279.95779314986
"746",2272.10415620233,-2745.46668790968,7289.67500031434
"747",2272.10415620233,-2755.19938810264,7299.4077005073
"748",2272.10415620233,-2764.94761253174,7309.1559249364
"749",2272.10415620233,-2774.71139244772,7318.91970485238
"750",2272.10415620233,-2784.49075914453,7328.69907154919
"751",2272.10415620233,-2794.28574395947,7338.49405636412
"752",2272.10415620233,-2804.09637827332,7348.30469067798
"753",2272.10415620233,-2813.9226935105,7358.13100591515
"754",2272.10415620233,-2823.76472113913,7367.97303354379
"755",2272.10415620233,-2833.62249267125,7377.8308050759
"756",2272.10415620233,-2843.49603966289,7387.70435206755
"757",2272.10415620233,-2853.38539371423,7397.59370611889
"758",2272.10415620233,-2863.29058646973,7407.49889887439
"759",2272.10415620233,-2873.21164961824,7417.4199620229
"760",2272.10415620233,-2883.14861489317,7427.35692729783
"761",2272.10415620233,-2893.10151407259,7437.30982647725
"762",2272.10415620233,-2903.07037897937,7447.27869138403
"763",2272.10415620233,-2913.05524148131,7457.26355388597
"764",2272.10415620233,-2923.05613349129,7467.26444589594
"765",2272.10415620233,-2933.07308696736,7477.28139937202
"766",2272.10415620233,-2943.10613391292,7487.31444631758
"767",2272.10415620233,-2953.15530637683,7497.36361878148
"768",2272.10415620233,-2963.2206364535,7507.42894885816
"769",2272.10415620233,-2973.30215628312,7517.51046868778
"770",2272.10415620233,-2983.39989805168,7527.60821045633
"771",2272.10415620233,-2993.51389399117,7537.72220639583
"772",2272.10415620233,-3003.64417637969,7547.85248878435
"773",2272.10415620233,-3013.79077754159,7557.99908994625
"774",2272.10415620233,-3023.95372984758,7568.16204225224
"775",2272.10415620233,-3034.13306571487,7578.34137811953
"776",2272.10415620233,-3044.32881760733,7588.53713001199
"777",2272.10415620233,-3054.54101803557,7598.74933044022
"778",2272.10415620233,-3064.76969955708,7608.97801196174
"779",2272.10415620233,-3075.01489477642,7619.22320718108
"780",2272.10415620233,-3085.27663634525,7629.48494874991
"781",2272.10415620233,-3095.55495696256,7639.76326936722
"782",2272.10415620233,-3105.84988937473,7650.05820177939
"783",2272.10415620233,-3116.16146637569,7660.36977878034
"784",2272.10415620233,-3126.48972080703,7670.69803321169
"785",2272.10415620233,-3136.83468555816,7681.04299796282
"786",2272.10415620233,-3147.19639356643,7691.40470597108
"787",2272.10415620233,-3157.57487781722,7701.78319022188
"788",2272.10415620233,-3167.97017134414,7712.1784837488
"789",2272.10415620233,-3178.3823072291,7722.59061963376
"790",2272.10415620233,-3188.81131860247,7733.01963100713
"791",2272.10415620233,-3199.25723864319,7743.46555104785
