Date,Polkadot
1/1/22 23:59,42.35813014
1/2/22 23:59,42.28331537
1/3/22 23:59,41.51557319
1/4/22 23:59,41.91667059
1/5/22 23:59,42.44976255
1/6/22 23:59,41.94830134
1/7/22 23:59,41.41308263
1/8/22 23:59,41.67391389
1/9/22 23:59,42.21138439
1/10/22 23:59,42.66506295
1/11/22 23:59,42.51805069
1/12/22 23:59,42.40623859
1/13/22 23:59,41.81361061
1/14/22 23:59,41.83059087
1/15/22 23:59,40.98728249
1/16/22 23:59,36.44775258
1/17/22 23:59,31.41155214
1/18/22 23:59,33.66632348
1/19/22 23:59,35.25102781
1/20/22 23:59,34.66487555
1/21/22 23:59,32.83631756
1/22/22 23:59,33.78812404
1/23/22 23:59,35.11378802
1/24/22 23:59,37.08964002
1/25/22 23:59,41.58790462
1/26/22 23:59,41.63140474
1/27/22 23:59,42.04043691
1/28/22 23:59,42.58064282
1/29/22 23:59,42.07424059
1/30/22 23:59,41.5427091
1/31/22 23:59,41.81794442
2/1/22 23:59,42.36568829
2/2/22 23:59,42.82125656
2/3/22 23:59,42.6704523
2/4/22 23:59,42.56493644
2/5/22 23:59,41.97390421
2/6/22 23:59,41.99749989
2/7/22 23:59,41.16717704
2/8/22 23:59,36.62384851
2/9/22 23:59,31.57347733
2/10/22 23:59,33.83772721
2/11/22 23:59,35.42350141
2/12/22 23:59,34.82732343
2/13/22 23:59,32.99925954
2/14/22 23:59,33.95433805
2/15/22 23:59,35.27404203
2/16/22 23:59,37.25477379
2/17/22 23:59,36.10809717
2/18/22 23:59,35.70249952
2/19/22 23:59,41.9920893
2/20/22 23:59,42.52876427
2/21/22 23:59,42.52876428
2/22/22 23:59,42.52876428
2/23/22 23:59,42.52876428
2/24/22 23:59,42.52876428
2/25/22 23:59,42.52876428
2/26/22 23:59,42.52876428
2/27/22 23:59,42.52876428
2/28/22 23:59,42.52876428
3/1/22 23:59,42.52876428
3/2/22 23:59,42.52876428
3/3/22 23:59,42.52876428
3/4/22 23:59,42.52876428
3/5/22 23:59,42.52876428
3/6/22 23:59,42.52876428
3/7/22 23:59,42.52876428
3/8/22 23:59,42.52876428
3/9/22 23:59,42.52876428
3/10/22 23:59,42.52876428
3/11/22 23:59,42.52876428
3/12/22 23:59,42.52876428
3/13/22 23:59,42.52876428
3/14/22 23:59,42.52876428
3/15/22 23:59,42.52876428
3/16/22 23:59,42.52876428
3/17/22 23:59,42.52876428
3/18/22 23:59,42.52876428
3/19/22 23:59,42.52876428
3/20/22 23:59,42.52876428
3/21/22 23:59,42.52876428
3/22/22 23:59,43.93200401
3/23/22 23:59,43.71173504
3/24/22 23:59,43.99589377
3/25/22 23:59,44.00730122
3/26/22 23:59,43.79302059
3/27/22 23:59,43.74336989
3/28/22 23:59,43.76661149
3/29/22 23:59,43.86816873
3/30/22 23:59,43.99925265
3/31/22 23:59,43.90263697
4/1/22 23:59,43.94176618
4/2/22 23:59,43.77766287
4/3/22 23:59,43.77654238
4/4/22 23:59,43.59556671
4/5/22 23:59,43.32491596
4/6/22 23:59,43.04648423
4/7/22 23:59,43.31228624
4/8/22 23:59,43.45488126
4/9/22 23:59,43.42921604
4/10/22 23:59,43.36300274
4/11/22 23:59,43.49102188
4/12/22 23:59,43.57921838
4/13/22 23:59,43.66379617
4/14/22 23:59,43.60752955
4/15/22 23:59,43.64677573
4/16/22 23:59,43.60145822
4/17/22 23:59,43.69238576
4/18/22 23:59,43.70524887
4/19/22 23:59,43.6515966
4/20/22 23:59,38.77901659
4/21/22 23:59,39.09368655
4/22/22 23:59,38.68774551
4/23/22 23:59,38.67144914
4/24/22 23:59,38.97756433
4/25/22 23:59,39.04849391
4/26/22 23:59,39.01529162
4/27/22 23:59,38.87020985
4/28/22 23:59,38.6829471
4/29/22 23:59,38.82096951
4/30/22 23:59,38.76507064
5/1/22 23:59,38.99950394
5/2/22 23:59,39.00110464
5/3/22 23:59,39.2596413
5/4/22 23:59,39.64628523
5/5/22 23:59,40.04404485
5/6/22 23:59,39.66432769
5/7/22 23:59,39.46062052
5/8/22 23:59,39.49728512
5/9/22 23:59,39.59187555
5/10/22 23:59,39.40899106
5/11/22 23:59,39.28299607
5/12/22 23:59,39.16217065
5/13/22 23:59,39.24255153
5/14/22 23:59,39.18648557
5/15/22 23:59,39.25122487
5/16/22 23:59,39.12132837
5/17/22 23:59,39.1029525
5/18/22 23:59,39.17959861
5/19/22 23:59,39.14762611
5/20/22 23:59,44.15587142
5/21/22 23:59,43.88053521
5/22/22 23:59,44.23573362
5/23/22 23:59,44.24999294
5/24/22 23:59,43.98214215
5/25/22 23:59,43.92007877
5/26/22 23:59,43.94913077
5/27/22 23:59,44.07607732
5/28/22 23:59,44.23993222
5/29/22 23:59,44.11916262
5/30/22 23:59,44.16807413
5/31/22 23:59,43.96294499
6/1/22 23:59,43.96154438
6/2/22 23:59,43.7353248
6/3/22 23:59,43.39701136
6/4/22 23:59,43.04897169
6/5/22 23:59,43.38122421
6/6/22 23:59,43.55946799
6/7/22 23:59,43.52738646
6/8/22 23:59,43.44461983
6/9/22 23:59,43.60464376
6/10/22 23:59,43.71488938
6/11/22 23:59,43.82061162
6/12/22 23:59,43.75027835
6/13/22 23:59,43.79933607
6/14/22 23:59,43.74268918
6/15/22 23:59,43.85634861
6/16/22 23:59,43.8724275
6/17/22 23:59,43.80536216
6/18/22 23:59,43.83333809
6/19/22 23:59,41.77519393
6/20/22 23:59,45.15213376
6/21/22 23:59,44.87679755
6/22/22 23:59,45.23199596
6/23/22 23:59,45.24625528
6/24/22 23:59,44.97840449
6/25/22 23:59,44.91634111
6/26/22 23:59,44.94539311
6/27/22 23:59,45.07233966
6/28/22 23:59,45.23619456
6/29/22 23:59,45.11542496
6/30/22 23:59,45.16433647
7/1/22 23:59,44.95920733
7/2/22 23:59,44.95780672
7/3/22 23:59,44.73158714
7/4/22 23:59,44.3932737
7/5/22 23:59,44.04523403
7/6/22 23:59,44.37748655
7/7/22 23:59,44.55573033
7/8/22 23:59,44.5236488
7/9/22 23:59,44.44088217
7/10/22 23:59,44.6009061
7/11/22 23:59,44.71115172
7/12/22 23:59,44.81687396
7/13/22 23:59,44.74654069
7/14/22 23:59,44.79559841
7/15/22 23:59,44.73895152
7/16/22 23:59,44.85261095
7/17/22 23:59,44.86868984
7/18/22 23:59,44.8016245
7/19/22 23:59,44.82960043
7/20/22 23:59,38.76143139
7/21/22 23:59,39.12854634
7/22/22 23:59,38.65494845
7/23/22 23:59,38.63593603
7/24/22 23:59,38.99307041
7/25/22 23:59,39.07582159
7/26/22 23:59,39.03708558
7/27/22 23:59,38.86782352
7/28/22 23:59,38.64935031
7/29/22 23:59,38.81037645
7/30/22 23:59,38.7451611
7/31/22 23:59,39.01866662
8/1/22 23:59,39.0205341
8/2/22 23:59,39.32216021
8/3/22 23:59,39.77324479
8/4/22 23:59,40.23729769
8/5/22 23:59,39.79429433
8/6/22 23:59,39.55663596
8/7/22 23:59,39.59941133
8/8/22 23:59,39.70976684
8/9/22 23:59,39.49640159
8/10/22 23:59,39.34940744
8/11/22 23:59,39.20844445
8/12/22 23:59,39.30222214
8/13/22 23:59,39.23681185
8/14/22 23:59,39.31234104
8/15/22 23:59,39.16079513
8/16/22 23:59,39.13935661
8/17/22 23:59,39.22877707
8/18/22 23:59,39.19147582
8/19/22 23:59,41.93566804
8/20/22 23:59,37.9280004
8/21/22 23:59,38.29511535
8/22/22 23:59,37.82151746
8/23/22 23:59,37.80250504
8/24/22 23:59,38.15963942
8/25/22 23:59,38.2423906
8/26/22 23:59,38.20365459
8/27/22 23:59,38.03439253
8/28/22 23:59,37.81591932
8/29/22 23:59,37.97694546
8/30/22 23:59,37.91173011
8/31/22 23:59,38.18523563
9/1/22 23:59,38.18710311
9/2/22 23:59,38.48872922
9/3/22 23:59,38.9398138
9/4/22 23:59,39.4038667
9/5/22 23:59,38.96086334
9/6/22 23:59,38.72320497
9/7/22 23:59,38.76598034
9/8/22 23:59,38.87633585
9/9/22 23:59,38.6629706
9/10/22 23:59,38.51597645
9/11/22 23:59,38.37501346
9/12/22 23:59,38.46879115
9/13/22 23:59,38.40338086
9/14/22 23:59,38.47891005
9/15/22 23:59,38.32736414
9/16/22 23:59,38.30592562
9/17/22 23:59,38.39534608
9/18/22 23:59,38.35804483
9/19/22 23:59,41.10223705
9/20/22 23:59,34.17968629
9/21/22 23:59,34.4550225
9/22/22 23:59,34.09982409
9/23/22 23:59,34.08556477
9/24/22 23:59,34.35341556
9/25/22 23:59,34.41547894
9/26/22 23:59,34.38642693
9/27/22 23:59,34.25948039
9/28/22 23:59,34.09562548
9/29/22 23:59,34.21639509
9/30/22 23:59,34.16748358
10/1/22 23:59,34.37261271
10/2/22 23:59,34.37401333
10/3/22 23:59,34.60023291
10/4/22 23:59,34.93854634
10/5/22 23:59,35.28658601
10/6/22 23:59,34.95433349
10/7/22 23:59,34.77608972
10/8/22 23:59,34.80817124
10/9/22 23:59,34.89093788
10/10/22 23:59,34.73091394
10/11/22 23:59,34.62066833
10/12/22 23:59,34.51494609
10/13/22 23:59,34.58527936
10/14/22 23:59,34.53622164
10/15/22 23:59,34.59286853
10/16/22 23:59,34.47920909
10/17/22 23:59,34.46313021
10/18/22 23:59,34.53019555
10/19/22 23:59,34.50221961
10/20/22 23:59,36.56036378
10/21/22 23:59,29.61279291
10/22/22 23:59,29.83306188
10/23/22 23:59,29.54890315
10/24/22 23:59,29.53749569
10/25/22 23:59,29.75177632
10/26/22 23:59,29.80142703
10/27/22 23:59,29.77818542
10/28/22 23:59,29.67662819
10/29/22 23:59,29.54554426
10/30/22 23:59,29.64215995
10/31/22 23:59,29.60303074
11/1/22 23:59,29.76713405
11/2/22 23:59,29.76825454
11/3/22 23:59,29.9492302
11/4/22 23:59,30.21988095
11/5/22 23:59,30.49831269
11/6/22 23:59,30.23251067
11/7/22 23:59,30.08991565
11/8/22 23:59,30.11558087
11/9/22 23:59,30.18179418
11/10/22 23:59,30.05377503
11/11/22 23:59,29.96557854
11/12/22 23:59,29.88100075
11/13/22 23:59,29.93726736
11/14/22 23:59,29.89802119
11/15/22 23:59,29.9433387
11/16/22 23:59,29.85241115
11/17/22 23:59,29.83954804
11/18/22 23:59,29.89320032
11/19/22 23:59,29.87081957
11/20/22 23:59,31.5173349
11/21/22 23:59,32.41637709
11/22/22 23:59,32.40708002
11/23/22 23:59,32.39732937
11/24/22 23:59,32.37108399
11/25/22 23:59,32.23938541
11/26/22 23:59,32.27063025
11/27/22 23:59,32.36167602
11/28/22 23:59,32.36158828
11/29/22 23:59,32.35239331
11/30/22 23:59,32.39083371
12/1/22 23:59,32.36217889
12/2/22 23:59,32.32888132
12/3/22 23:59,32.45348456
12/4/22 23:59,32.4466805
12/5/22 23:59,32.35686913
12/6/22 23:59,32.52121637
12/7/22 23:59,32.4392444
12/8/22 23:59,32.45962596
12/9/22 23:59,32.37492956
12/10/22 23:59,32.32868228
12/11/22 23:59,32.23252757
12/12/22 23:59,32.79111749
12/13/22 23:59,32.69484144
12/14/22 23:59,32.64419961
12/15/22 23:59,32.73028409
12/16/22 23:59,33.13411818
12/17/22 23:59,32.95550215
12/18/22 23:59,32.90211036
12/19/22 23:59,32.80516098
12/20/22 23:59,32.73454184
12/21/22 23:59,32.83654135
12/22/22 23:59,32.91374814
12/23/22 23:59,32.91710304
12/24/22 23:59,32.85462131
12/25/22 23:59,32.77610704
12/26/22 23:59,32.75768426
12/27/22 23:59,32.64570509
12/28/22 23:59,32.62841613
12/29/22 23:59,32.53547579
12/30/22 23:59,32.47331292
12/31/22 23:59,32.50241816
1/1/23 23:59,32.64926414
1/2/23 23:59,32.45982498
1/3/23 23:59,32.45222001
1/4/23 23:59,33.91087817
1/5/23 23:59,33.84913221
1/6/23 23:59,33.77747225
1/7/23 23:59,33.77429328
1/8/23 23:59,33.62334209
1/9/23 23:59,33.33190594
1/10/23 23:59,33.18892041
1/11/23 23:59,33.22964044
1/12/23 23:59,33.32390319
1/13/23 23:59,33.30995759
1/14/23 23:59,33.29533161
1/15/23 23:59,33.25596353
1/16/23 23:59,33.05841567
1/17/23 23:59,33.10528293
1/18/23 23:59,33.24185158
1/19/23 23:59,33.24171998
1/20/23 23:59,33.22792752
1/21/23 23:59,33.28558812
1/22/23 23:59,33.24260589
1/23/23 23:59,33.19265953
1/24/23 23:59,33.3795644
1/25/23 23:59,33.3693583
1/26/23 23:59,33.23464125
1/27/23 23:59,33.48116211
1/28/23 23:59,33.35820415
1/29/23 23:59,33.38877649
1/30/23 23:59,33.2617319
1/31/23 23:59,33.19236097
2/1/23 23:59,33.0481289
2/2/23 23:59,33.88601379
2/3/23 23:59,33.74159972
2/4/23 23:59,33.66563697
2/5/23 23:59,33.79476369
2/6/23 23:59,34.40051483
2/7/23 23:59,34.13259078
2/8/23 23:59,34.0525031
2/9/23 23:59,33.90707902
2/10/23 23:59,33.80115032
2/11/23 23:59,33.95414958
2/12/23 23:59,34.06995977
2/13/23 23:59,34.07499212
2/14/23 23:59,33.98126952
2/15/23 23:59,33.86349812
2/16/23 23:59,33.83586395
2/17/23 23:59,33.66789519
2/18/23 23:59,33.64196175
2/19/23 23:59,33.50255124
2/20/23 23:59,33.40930693
2/21/23 23:59,33.45296479
2/22/23 23:59,33.67323376
2/23/23 23:59,33.38907503
2/24/23 23:59,33.37766757
2/25/23 23:59,33.5919482
2/26/23 23:59,33.64159891
2/27/23 23:59,33.6183573
2/28/23 23:59,33.51680007
3/1/23 23:59,33.38571614
3/2/23 23:59,33.48233183
3/3/23 23:59,33.44320262
3/4/23 23:59,33.60730593
3/5/23 23:59,33.60842642
3/6/23 23:59,33.78940208
3/7/23 23:59,34.06005283
3/8/23 23:59,34.33848457
3/9/23 23:59,34.07268255
3/10/23 23:59,33.93008753
3/11/23 23:59,33.95575275
3/12/23 23:59,34.02196606
3/13/23 23:59,33.89394691
3/14/23 23:59,33.80575042
3/15/23 23:59,33.72117263
3/16/23 23:59,33.77743924
3/17/23 23:59,33.73819307
3/18/23 23:59,33.78351058
3/19/23 23:59,33.69258303
3/20/23 23:59,33.67971992
3/21/23 23:59,33.7333722
3/22/23 23:59,36.65931376
3/23/23 23:59,36.72105972
3/24/23 23:59,36.79271967
3/25/23 23:59,36.79589865
3/26/23 23:59,36.94684984
3/27/23 23:59,37.23828598
3/28/23 23:59,37.38127152
3/29/23 23:59,37.34055149
3/30/23 23:59,37.24628874
3/31/23 23:59,37.26023434
4/1/23 23:59,37.27486032
4/2/23 23:59,37.31422839
4/3/23 23:59,37.51177625
4/4/23 23:59,37.464909
4/5/23 23:59,37.32834035
4/6/23 23:59,37.32847195
4/7/23 23:59,37.34226441
4/8/23 23:59,37.2846038
4/9/23 23:59,37.32758604
4/10/23 23:59,37.37753239
4/11/23 23:59,37.19062753
4/12/23 23:59,37.20083363
4/13/23 23:59,37.33555067
4/14/23 23:59,37.08902982
4/15/23 23:59,37.21198778
4/16/23 23:59,37.18141543
4/17/23 23:59,37.30846003
4/18/23 23:59,37.37783095
4/19/23 23:59,37.52206302
4/20/23 23:59,36.68417814
4/21/23 23:59,36.82859221
4/22/23 23:59,36.90455495
4/23/23 23:59,36.77542823
4/24/23 23:59,36.1696771
4/25/23 23:59,36.43760115
4/26/23 23:59,36.51768883
4/27/23 23:59,36.6631129
4/28/23 23:59,36.76904161
4/29/23 23:59,36.61604234
4/30/23 23:59,36.50023216
5/1/23 23:59,36.49519981
5/2/23 23:59,36.5889224
5/3/23 23:59,36.70669381
5/4/23 23:59,36.73432798
5/5/23 23:59,36.90229673
5/6/23 23:59,36.92823018
5/7/23 23:59,37.06764068
5/8/23 23:59,37.160885
5/9/23 23:59,37.11722714
5/10/23 23:59,36.89695817
5/11/23 23:59,37.1811169
5/12/23 23:59,37.19252435
5/13/23 23:59,36.97824372
5/14/23 23:59,36.92859302
5/15/23 23:59,36.95183462
5/16/23 23:59,37.05339186
5/17/23 23:59,37.18447578
5/18/23 23:59,37.0878601
5/19/23 23:59,37.12698931
5/20/23 23:59,36.962886
5/21/23 23:59,36.96176551
5/22/23 23:59,36.78078984
5/23/23 23:59,36.51013909
5/24/23 23:59,36.23170736
5/25/23 23:59,36.49750937
5/26/23 23:59,36.64010439
5/27/23 23:59,36.61443917
5/28/23 23:59,36.54822587
5/29/23 23:59,36.67624501
5/30/23 23:59,36.76444151
5/31/23 23:59,36.8490193
6/1/23 23:59,36.79275268
6/2/23 23:59,36.83199886
6/3/23 23:59,36.78668135
6/4/23 23:59,36.87760889
6/5/23 23:59,36.890472
6/6/23 23:59,36.83681973
6/7/23 23:59,36.85920048
6/8/23 23:59,38.63567605
6/9/23 23:59,38.69742201
6/10/23 23:59,38.76908197
6/11/23 23:59,38.77226094
6/12/23 23:59,38.92321213
6/13/23 23:59,39.21464828
6/14/23 23:59,39.35763381
6/15/23 23:59,39.31691378
6/16/23 23:59,39.22265103
6/17/23 23:59,39.23659663
6/18/23 23:59,39.25122261
6/19/23 23:59,39.29059069
6/20/23 23:59,39.48813855
6/21/23 23:59,39.44127129
6/22/23 23:59,39.30470264
6/23/23 23:59,39.30483424
6/24/23 23:59,39.3186267
6/25/23 23:59,39.2609661
6/26/23 23:59,39.30394833
6/27/23 23:59,39.35389469
6/28/23 23:59,39.16698982
6/29/23 23:59,39.17719592
6/30/23 23:59,39.31191297
7/1/23 23:59,39.06539211
7/2/23 23:59,39.18835007
7/3/23 23:59,39.15777773
7/4/23 23:59,39.28482232
7/5/23 23:59,39.35419325
7/6/23 23:59,39.49842532
7/7/23 23:59,38.66054043
7/8/23 23:59,38.8049545
7/9/23 23:59,38.88091725
7/10/23 23:59,38.75179053
7/11/23 23:59,38.14603939
7/12/23 23:59,38.41396344
7/13/23 23:59,38.49405112
7/14/23 23:59,38.6394752
7/15/23 23:59,38.7454039
7/16/23 23:59,38.59240464
7/17/23 23:59,38.47659445
7/18/23 23:59,38.4715621
7/19/23 23:59,38.5652847
7/20/23 23:59,38.6830561
7/21/23 23:59,38.71069027
7/22/23 23:59,38.87865903
7/23/23 23:59,38.90459247
7/24/23 23:59,39.04400298
7/25/23 23:59,39.13724729
7/26/23 23:59,39.09358943
7/27/23 23:59,38.87332046
7/28/23 23:59,39.15747919
7/29/23 23:59,39.16888665
7/30/23 23:59,38.95460602
7/31/23 23:59,38.90495531
8/1/23 23:59,38.92819692
8/2/23 23:59,39.02975415
8/3/23 23:59,39.16083808
8/4/23 23:59,39.06422239
8/5/23 23:59,39.1033516
8/6/23 23:59,38.93924829
8/7/23 23:59,38.9381278
8/8/23 23:59,38.75715214
8/9/23 23:59,38.48650139
8/10/23 23:59,38.20806965
8/11/23 23:59,38.47387167
8/12/23 23:59,38.61646669
8/13/23 23:59,38.59080147
8/14/23 23:59,38.52458816
8/15/23 23:59,38.65260731
8/16/23 23:59,38.7408038
8/17/23 23:59,38.82538159
8/18/23 23:59,38.76911498
8/19/23 23:59,38.80836115
8/20/23 23:59,38.76304364
8/21/23 23:59,38.85397119
8/22/23 23:59,38.8668343
8/23/23 23:59,38.81318202
8/24/23 23:59,38.83556277
8/25/23 23:59,37.69208525
8/26/23 23:59,37.75383121
8/27/23 23:59,37.82549117
8/28/23 23:59,37.82867014
8/29/23 23:59,37.97962133
8/30/23 23:59,38.27105748
8/31/23 23:59,38.41404301
9/1/23 23:59,38.37332298
9/2/23 23:59,38.27906023
9/3/23 23:59,38.29300583
9/4/23 23:59,38.30763181
9/5/23 23:59,38.34699989
9/6/23 23:59,38.54454775
9/7/23 23:59,38.49768049
9/8/23 23:59,38.36111184
9/9/23 23:59,38.36124344
9/10/23 23:59,38.3750359
9/11/23 23:59,38.3173753
9/12/23 23:59,38.36035753
9/13/23 23:59,38.41030389
9/14/23 23:59,38.22339902
9/15/23 23:59,38.23360512
9/16/23 23:59,38.36832217
9/17/23 23:59,38.12180131
9/18/23 23:59,38.24475927
9/19/23 23:59,38.21418693
9/20/23 23:59,38.34123152
9/21/23 23:59,38.41060245
9/22/23 23:59,38.55483452
9/23/23 23:59,37.71694963
9/24/23 23:59,37.8613637
9/25/23 23:59,37.93732645
9/26/23 23:59,37.80819973
9/27/23 23:59,37.20244859
9/28/23 23:59,37.47037264
9/29/23 23:59,37.55046032
9/30/23 23:59,37.6958844
10/1/23 23:59,37.8018131
10/2/23 23:59,37.64881384
10/3/23 23:59,37.53300365
10/4/23 23:59,37.5279713
10/5/23 23:59,37.6216939
10/6/23 23:59,37.7394653
10/7/23 23:59,37.76709947
10/8/23 23:59,37.93506823
10/9/23 23:59,37.96100167
10/10/23 23:59,38.10041218
10/11/23 23:59,38.19365649
10/12/23 23:59,38.14999863
10/13/23 23:59,37.92972966
10/14/23 23:59,38.21388839
10/15/23 23:59,38.22529585
10/16/23 23:59,38.01101522
10/17/23 23:59,37.96136451
10/18/23 23:59,37.98460612
10/19/23 23:59,38.08616335
10/20/23 23:59,38.21724728
10/21/23 23:59,38.12063159
10/22/23 23:59,38.1597608
10/23/23 23:59,37.99565749
10/24/23 23:59,37.994537
10/25/23 23:59,37.81356134
10/26/23 23:59,37.54291059
10/27/23 23:59,37.26447885
10/28/23 23:59,37.53028087
10/29/23 23:59,37.67287589
10/30/23 23:59,37.64721067
10/31/23 23:59,37.58099736
11/1/23 23:59,37.70901651
11/2/23 23:59,37.797213
11/3/23 23:59,37.88179079
11/4/23 23:59,37.82552418
11/5/23 23:59,37.86477035
11/6/23 23:59,37.81945284
11/7/23 23:59,37.91038039
11/8/23 23:59,37.9232435
11/9/23 23:59,37.86959122
11/10/23 23:59,
11/11/23 23:59,
11/12/23 23:59,
11/13/23 23:59,
11/14/23 23:59,
11/15/23 23:59,
11/16/23 23:59,
11/17/23 23:59,
11/18/23 23:59,
11/19/23 23:59,
11/20/23 23:59,
11/21/23 23:59,
11/22/23 23:59,
11/23/23 23:59,
11/24/23 23:59,
11/25/23 23:59,
11/26/23 23:59,
11/27/23 23:59,
11/28/23 23:59,
11/29/23 23:59,
11/30/23 23:59,
12/1/23 23:59,
12/2/23 23:59,
12/3/23 23:59,
12/4/23 23:59,
12/5/23 23:59,
12/6/23 23:59,
12/7/23 23:59,
12/8/23 23:59,
12/9/23 23:59,
12/10/23 23:59,
12/11/23 23:59,
12/12/23 23:59,
12/13/23 23:59,
12/14/23 23:59,
12/15/23 23:59,
12/16/23 23:59,
12/17/23 23:59,
12/18/23 23:59,
12/19/23 23:59,
12/20/23 23:59,
12/21/23 23:59,
12/22/23 23:59,
12/23/23 23:59,
12/24/23 23:59,
12/25/23 23:59,
12/26/23 23:59,
12/27/23 23:59,
12/28/23 23:59,
12/29/23 23:59,
12/30/23 23:59,
12/31/23 23:59,